Datetime,Adj Close,Close,High,Low,Open,Volume
2026-09-22 03:45:00-04:00,7826.5,7826.5,7832.75,7826.5,7832.5,7237
2026-09-22 04:00:00-04:00,7820.25,7820.25,7826.75,7820.25,7826.5,10866
2026-09-22 04:15:00-04:00,7813.5,7813.5,7821.75,7812.25,7820.5,12811
2026-09-22 04:30:00-04:00,7828.5,7828.5,7829.0,7810.5,7813.5,15415
2026-09-22 04:45:00-04:00,7833.5,7833.5,7836.0,7827.0,7828.5,12713
2026-09-22 05:00:00-04:00,7827.25,7827.25,7836.25,7826.0,7833.25,11757
2026-09-22 05:15:00-04:00,7827.0,7827.0,7830.75,7825.5,7827.0,6051
2026-09-22 05:30:00-04:00,7833.25,7833.25,7833.5,7827.0,7827.25,6104
2026-09-22 05:45:00-04:00,7838.75,7838.75,7843.0,7831.5,7833.25,19946
2026-09-22 06:00:00-04:00,7837.25,7837.25,7840.75,7835.0,7838.75,7496
2026-09-22 06:15:00-04:00,7836.75,7836.75,7838.5,7834.75,7837.25,4240
2026-09-22 06:30:00-04:00,7840.75,7840.75,7841.5,7836.25,7836.75,3358
2026-09-22 06:45:00-04:00,7838.25,7838.25,7843.75,7838.0,7840.75,4098
2026-09-22 07:00:00-04:00,7833.75,7833.75,7839.5,7828.25,7838.25,12594
2026-09-22 07:15:00-04:00,7835.75,7835.75,7838.25,7833.5,7833.75,3511
